Triads,TPMA,TPMB,TPMC
Mhu05Ag10850_Mhu05Bg02600_Mhu05Cg09120,6.95047,4.72572,4.91804
Mhu05Ag10910_Mhu05Bg02710_Mhu05Cg09170,21.5924,3.62905,9.97239
Mhu05Ag10940_Mhu05Bg02680_Mhu05Cg09140,7.0144,7.74333,14.2828
Mhu05Ag10970_Mhu05Bg02740_Mhu05Cg09190,2.65545,8.33556,9.39491
Mhu05Ag10980_Mhu05Bg02750_Mhu05Cg09200,2.33333,3.16823,2.33333
Mhu05Ag11010_Mhu05Bg02780_Mhu05Cg09250,2.6353,5.94992,41.5133
Mhu05Ag11030_Mhu05Bg02800_Mhu05Cg09270,2.59105,77.2596,32.9655
Mhu05Ag11110_Mhu05Bg00790_Mhu05Cg09380,2.33333,2.48626,2.77658
Mhu05Ag11240_Mhu05Bg00860_Mhu05Cg09440,8.03734,8.06831,10.4675
Mhu05Ag11320_Mhu05Bg00920_Mhu05Cg09470,6.86844,21.1156,3.50001
Mhu05Ag11390_Mhu05Bg00980_Mhu05Cg09530,2.33333,2.33333,2.33333
Mhu05Ag11400_Mhu05Bg00990_Mhu05Cg09550,146.181,49.2661,57.4897
Mhu05Ag11510_Mhu05Bg01110_Mhu05Cg09670,2.55423,6.00793,5.96289
Mhu05Ag11520_Mhu05Bg01160_Mhu05Cg09700,128.819,100.661,12.9006
Mhu05Ag11540_Mhu05Bg01170_Mhu05Cg09720,70.4852,12.9125,33.9812
Mhu05Ag11550_Mhu05Bg01210_Mhu05Cg09730,4.0199,6.06396,7.99014
Mhu05Ag11640_Mhu05Bg01270_Mhu05Cg09880,12.4371,14.1282,8.79815
Mhu05Ag11670_Mhu05Bg01300_Mhu05Cg09920,14.5663,139.597,28.4278
Mhu05Ag11730_Mhu05Bg01360_Mhu05Cg09980,2.33333,2.33333,2.43106
Mhu05Ag11780_Mhu05Bg01390_Mhu05Cg10020,250.445,21.4181,10.6156
Mhu05Ag11890_Mhu05Bg01500_Mhu05Cg10050,2.33333,2.33333,2.33333
Mhu05Ag11900_Mhu05Bg01520_Mhu05Cg10070,3.90292,2.96623,3.34624
Mhu05Ag11930_Mhu05Bg01550_Mhu05Cg10100,2.33333,2.33333,2.3928
Mhu05Ag11980_Mhu05Bg01580_Mhu05Cg10160,31.6519,3.35286,6.64954
Mhu05Ag12000_Mhu05Bg01610_Mhu05Cg10200,2.33333,2.33333,2.44145
Mhu05Ag12080_Mhu05Bg01640_Mhu05Cg10320,4.93211,8.35965,7.97601
Mhu05Ag12160_Mhu05Bg01700_Mhu05Cg10360,3.06637,8.01479,3.38738
Mhu05Ag12240_Mhu05Bg01770_Mhu05Cg10400,14.5833,9.55891,4.01428
Mhu05Ag12250_Mhu05Bg01780_Mhu05Cg10410,2.33333,3.30442,2.33333
Mhu05Ag12290_Mhu05Bg01830_Mhu05Cg10480,2.58457,7.02092,5.99601
Mhu05Ag12340_Mhu05Bg01890_Mhu05Cg10570,7.06361,6.2246,10.6328
Mhu05Ag12400_Mhu05Bg01920_Mhu05Cg10610,34.1676,14.0853,9.6491
Mhu05Ag12430_Mhu05Bg01930_Mhu05Cg10630,2.33333,2.33333,2.33333
Mhu05Ag12440_Mhu05Bg01940_Mhu05Cg10640,2.33333,2.33333,2.33333
Mhu05Ag12480_Mhu05Bg01960_Mhu05Cg10680,256.988,41.4106,91.4138
Mhu05Ag12510_Mhu05Bg02010_Mhu05Cg10740,8.18686,9.56069,6.35425
Mhu05Ag12530_Mhu05Bg02030_Mhu05Cg10760,9.93648,2.81562,6.01523
Mhu05Ag12550_Mhu05Bg02040_Mhu05Cg10770,743.281,11.6309,9.55686
Mhu05Ag12590_Mhu05Bg02070_Mhu05Cg10800,12.5783,7.42959,7.85775
Mhu05Ag12610_Mhu05Bg02080_Mhu05Cg10820,2.33333,2.33333,2.33333
Mhu05Ag12620_Mhu05Bg02090_Mhu05Cg10830,2.33333,2.33333,2.33333
Mhu05Ag12640_Mhu05Bg02110_Mhu05Cg10870,2.51382,2.33333,2.33333
Mhu05Ag12660_Mhu05Bg02150_Mhu05Cg10900,4.90358,8.61535,12.1297
Mhu05Ag12670_Mhu05Bg02160_Mhu05Cg10910,2.57415,2.33333,3.37355
Mhu05Ag12720_Mhu05Bg02210_Mhu05Cg10940,1643.25,1409.85,2725.97
Mhu05Ag12790_Mhu05Bg02270_Mhu05Cg11000,2.33333,2.33333,2.33333
Mhu05Ag12980_Mhu05Bg02400_Mhu05Cg11120,2.54842,33.2407,41.0158
Mhu05Ag12990_Mhu05Bg02410_Mhu05Cg11140,2.33333,4.84296,53.0383
Mhu05Ag13000_Mhu05Bg02420_Mhu05Cg11150,2.33333,5.18458,2.33333
Mhu05Ag13120_Mhu05Bg03100_Mhu05Cg11300,2.33333,2.33333,3.90801
Mhu05Ag13240_Mhu05Bg02970_Mhu05Cg11380,2.33333,2.33333,2.33333
Mhu05Ag13260_Mhu05Bg02950_Mhu05Cg11390,2.33333,14.165,7.09918
Mhu05Ag13270_Mhu05Bg02940_Mhu05Cg11400,2.33333,2.33333,2.33333
Mhu05Ag13280_Mhu05Bg02930_Mhu05Cg11410,2.5106,5.02995,4.12904
Mhu05Ag13320_Mhu05Bg02910_Mhu05Cg11440,4.86776,12.7076,10.5854
Mhu05Ag13330_Mhu05Bg02890_Mhu05Cg11470,2.56647,7.36245,7.62526
Mhu05Ag13350_Mhu05Bg02860_Mhu05Cg11500,10.0222,2.39271,2.63502
Mhu05Ag13420_Mhu05Bg00690_Mhu05Cg11620,4.12898,2.48868,3.13764
Mhu05Ag13430_Mhu05Bg00680_Mhu05Cg11630,14.7199,35.3476,2.36444
Mhu05Ag13440_Mhu05Bg00670_Mhu05Cg11640,2.39187,2.33333,2.33333
Mhu05Ag13450_Mhu05Bg00660_Mhu05Cg11650,3.62214,2.33333,8.953
Mhu05Ag13470_Mhu05Bg00640_Mhu05Cg11670,17.6642,5.23779,8.02564
Mhu05Ag13490_Mhu05Bg00610_Mhu05Cg11680,28.1357,75.2523,19.5652
Mhu05Ag13500_Mhu05Bg00590_Mhu05Cg11690,28.9924,38.2551,4.97508
Mhu05Ag13510_Mhu05Bg00580_Mhu05Cg11700,2.33333,55.8729,2.33333
Mhu05Ag13540_Mhu05Bg00530_Mhu05Cg11710,10.1901,12.2616,10.293
Mhu05Ag13550_Mhu05Bg00510_Mhu05Cg11740,2.33333,2.33333,2.43171
Mhu05Ag13610_Mhu05Bg00450_Mhu05Cg11760,5.71302,9.4425,2.4606
Mhu05Ag13650_Mhu05Bg00390_Mhu05Cg11840,5.45826,17.2172,8.30918
Mhu05Ag13670_Mhu05Bg00360_Mhu05Cg11870,2.33333,2.51833,5.9244
Mhu05Ag13750_Mhu05Bg00250_Mhu05Cg11950,9.49832,27.6254,18.113
Mhu05Ag13850_Mhu05Bg00150_Mhu05Cg11990,64.0086,3.26225,20.4696
Mhu05Ag13880_Mhu05Bg00080_Mhu05Cg12000,31.6357,28.2868,2.33333
Mhu05Ag13890_Mhu05Bg00030_Mhu05Cg12020,9.61983,3.6945,16.065
Mhu06Ag00210_Mhu06Bg13390_Mhu11Cg03730,3.21743,2.84473,4.8655
Mhu06Ag00240_Mhu06Bg13340_Mhu11Cg03690,19.8607,12.4343,12.2861
Mhu06Ag00260_Mhu06Bg13330_Mhu11Cg03670,86.6839,39.3562,2.33333
Mhu06Ag00320_Mhu06Bg13260_Mhu03Cg06840,34.7872,64.8586,91.6978
Mhu06Ag00370_Mhu06Bg13220_Mhu03Cg06760,27.1049,2.33333,20.5005
Mhu06Ag00380_Mhu06Bg13210_Mhu03Cg06750,8.11288,6.13449,28.2133
Mhu06Ag00400_Mhu06Bg13200_Mhu03Cg06730,2.33333,2.33333,2.33333
Mhu06Ag00410_Mhu06Bg13160_Mhu03Cg06700,2.59048,2.59292,3.13537
Mhu06Ag00430_Mhu06Bg13150_Mhu03Cg06660,2.71848,5.79002,8.87873
Mhu06Ag00510_Mhu06Bg13100_Mhu03Cg06610,59.0161,4.39027,101.488
Mhu06Ag00520_Mhu06Bg13020_Mhu03Cg06480,2.33333,2.43029,2.33333
Mhu06Ag00560_Mhu06Bg12980_Mhu03Cg06440,2.95856,3.89813,3.334
Mhu06Ag00570_Mhu06Bg12970_Mhu03Cg06430,2.33333,6.08528,6.32045
Mhu06Ag00580_Mhu06Bg12960_Mhu03Cg06420,2.33333,12.0779,3.04855
Mhu06Ag00610_Mhu06Bg12920_Mhu03Cg06390,13.5386,28.5893,2.53923
Mhu06Ag00710_Mhu06Bg12710_Mhu03Cg06330,4.44899,10.6798,3.2925
Mhu06Ag00720_Mhu06Bg12700_Mhu03Cg06320,29.4903,15.2904,15.4864
Mhu06Ag00740_Mhu06Bg12690_Mhu03Cg06300,2.47281,2.33333,2.33333
Mhu06Ag00750_Mhu06Bg12680_Mhu03Cg06290,5.38232,31.1525,2.56888
Mhu06Ag00760_Mhu06Bg12670_Mhu03Cg06280,3.59807,60.5888,23.7163
Mhu06Ag00780_Mhu06Bg12660_Mhu03Cg06250,7.59185,11.559,14.7579
Mhu06Ag00800_Mhu06Bg12620_Mhu03Cg06240,2.37729,2.33333,2.58948
Mhu06Ag00820_Mhu06Bg12580_Mhu03Cg06210,6.15291,11.8143,9.46318
Mhu06Ag00830_Mhu06Bg12570_Mhu03Cg06200,2.33333,5.65556,11.1746
Mhu06Ag00840_Mhu06Bg12560_Mhu03Cg06190,5.0096,43.0233,2.63402
Mhu06Ag00860_Mhu06Bg12540_Mhu03Cg06170,3.67477,3.22324,2.41447
Mhu06Ag00870_Mhu06Bg12530_Mhu03Cg06160,2.33333,2.33333,4.23586
Mhu06Ag00940_Mhu06Bg12500_Mhu03Cg06120,7.10802,5.81855,2.81409
Mhu06Ag00950_Mhu06Bg12480_Mhu03Cg06100,5.11797,2.65309,3.68864
Mhu06Ag00960_Mhu06Bg12470_Mhu03Cg06090,2.33333,2.76581,3.03299
Mhu06Ag00970_Mhu06Bg12450_Mhu03Cg06070,8.29801,2.77819,3.90177
Mhu06Ag00990_Mhu06Bg12430_Mhu03Cg06050,263.099,119.726,92.8463
Mhu06Ag01020_Mhu06Bg12400_Mhu03Cg06020,38.1904,79.8311,15.9685
Mhu06Ag01050_Mhu06Bg12380_Mhu03Cg06010,2.33333,2.33333,2.33333
Mhu06Ag01060_Mhu06Bg12350_Mhu03Cg05980,5.58098,3.08174,17.9892
Mhu06Ag01070_Mhu06Bg12340_Mhu03Cg05970,5.34091,3.48524,2.44941
Mhu06Ag01140_Mhu06Bg12240_Mhu03Cg05850,9.64605,20.2978,28.1548
Mhu06Ag01160_Mhu06Bg12190_Mhu03Cg05780,11.1031,3.45023,6.59276
Mhu06Ag01170_Mhu06Bg12180_Mhu03Cg05770,6.41356,9.77191,2.33333
Mhu06Ag01180_Mhu06Bg12170_Mhu03Cg05760,2.33333,2.33333,2.33333
Mhu06Ag01190_Mhu06Bg12120_Mhu03Cg05710,7.35636,12.4337,2.33333
Mhu06Ag01320_Mhu06Bg12020_Mhu03Cg05610,8.98813,2.33333,2.33333
Mhu06Ag01360_Mhu06Bg12000_Mhu03Cg05560,3.87975,10.425,2.33333
Mhu06Ag01380_Mhu06Bg11990_Mhu03Cg05550,2.33333,4.46062,6.05534
Mhu06Ag01400_Mhu06Bg11940_Mhu03Cg05520,3.7075,6.47531,4.42655
Mhu06Ag01420_Mhu06Bg11920_Mhu03Cg05500,2.33333,9.40835,4.15065
Mhu06Ag01430_Mhu06Bg11910_Mhu03Cg05490,12.4793,8.51505,9.28069
Mhu06Ag01490_Mhu06Bg11850_Mhu03Cg05420,2.72503,2.56016,2.62497
Mhu06Ag01560_Mhu06Bg11810_Mhu03Cg05360,14.1702,12.336,20.975
Mhu06Ag01590_Mhu06Bg11800_Mhu03Cg04130,10.1289,4.52358,7.08576
Mhu06Ag01670_Mhu06Bg11710_Mhu03Cg04240,22.5067,57.2176,64.361
Mhu06Ag01680_Mhu06Bg11700_Mhu03Cg04250,7.02937,5.15422,7.64003
Mhu06Ag01750_Mhu06Bg11670_Mhu03Cg04340,2.33333,19.3413,6.31997
Mhu06Ag01760_Mhu06Bg11660_Mhu03Cg04350,3.27932,4.55115,2.75791
Mhu06Ag01770_Mhu06Bg11650_Mhu03Cg04370,22.9019,7.76815,37.9079
Mhu06Ag01780_Mhu06Bg11630_Mhu03Cg04390,7.64007,13.7056,12.0985
Mhu06Ag01830_Mhu06Bg11550_Mhu03Cg04410,3.71227,4.12568,11.9405
Mhu06Ag01890_Mhu06Bg11520_Mhu03Cg04420,27.2539,8.33058,4.4757
Mhu06Ag01940_Mhu06Bg11480_Mhu03Cg04470,14.1636,14.875,12.3344
Mhu06Ag02130_Mhu06Bg11280_Mhu03Cg04660,2.6023,3.24602,2.33333
Mhu06Ag02150_Mhu06Bg11270_Mhu03Cg04670,39.8607,7.76116,10.6096
Mhu06Ag02160_Mhu06Bg11250_Mhu03Cg04700,52.6998,20.0296,5.97898
Mhu06Ag02180_Mhu06Bg11230_Mhu03Cg04710,10.4678,16.5751,9.73217
Mhu06Ag02190_Mhu06Bg11220_Mhu03Cg04720,5.18236,2.54267,4.28901
Mhu06Ag02210_Mhu06Bg11190_Mhu03Cg04730,29.4631,33.3396,28.818
Mhu06Ag02230_Mhu06Bg11160_Mhu03Cg04770,5.35299,5.20267,27.5385
Mhu06Ag02280_Mhu06Bg11110_Mhu03Cg04810,19.4388,19.087,36.8465
Mhu06Ag02340_Mhu06Bg11030_Mhu03Cg04870,18.202,18.1425,23.3766
Mhu06Ag02350_Mhu06Bg11020_Mhu03Cg04880,9.52459,13.9905,4.71295
Mhu06Ag02360_Mhu06Bg11010_Mhu03Cg04890,22.1308,11.1842,31.6184
Mhu06Ag02380_Mhu06Bg10970_Mhu03Cg04950,4.52787,7.65759,2.76834
Mhu06Ag02460_Mhu06Bg10940_Mhu03Cg05030,2.80174,3.39602,5.48735
Mhu06Ag02530_Mhu06Bg10920_Mhu03Cg05060,2.33333,2.33333,2.33333
Mhu06Ag02540_Mhu06Bg10910_Mhu03Cg05070,6.13167,2.33333,2.33333
Mhu06Ag02590_Mhu06Bg10810_Mhu03Cg05130,14.3377,13.2654,11.3447
Mhu06Ag02610_Mhu06Bg10790_Mhu03Cg05140,2.81274,2.95833,4.09539
Mhu06Ag02650_Mhu06Bg10760_Mhu03Cg05180,12.2294,9.13457,10.299
Mhu06Ag02740_Mhu06Bg10730_Mhu03Cg05210,2.85478,2.33333,2.33333
Mhu06Ag02770_Mhu06Bg10700_Mhu03Cg05250,2.90108,276.509,42.786
Mhu06Ag03000_Mhu06Bg10510_Mhu03Cg04000,38.0218,26.317,48.4522
Mhu06Ag03010_Mhu06Bg10500_Mhu03Cg03990,2.33333,2.33333,2.33333
Mhu06Ag03030_Mhu06Bg10490_Mhu03Cg03970,15.0806,7.17467,25.8321
Mhu06Ag03040_Mhu06Bg10480_Mhu03Cg03960,21.5645,27.4001,20.4107
Mhu06Ag03120_Mhu06Bg10400_Mhu03Cg03870,9.77664,2.4013,2.33333
Mhu06Ag03170_Mhu06Bg10330_Mhu03Cg03780,56.9894,22.7677,62.28
Mhu06Ag03180_Mhu06Bg10320_Mhu03Cg03770,29.5409,6.05556,2.33333
Mhu06Ag03330_Mhu06Bg10170_Mhu03Cg03520,3.18227,7.1599,2.75982
Mhu06Ag03350_Mhu06Bg10150_Mhu03Cg03490,2.70043,3.61943,4.45618
Mhu06Ag03360_Mhu06Bg10140_Mhu03Cg03480,2.33333,2.61873,2.42858
Mhu06Ag03390_Mhu06Bg10110_Mhu03Cg03450,10.813,14.3099,15.3557
Mhu06Ag03400_Mhu06Bg10090_Mhu03Cg03440,2.98099,4.2254,4.26895
Mhu06Ag03430_Mhu06Bg10070_Mhu03Cg03420,2.33333,2.33333,2.3958
Mhu06Ag03440_Mhu06Bg10060_Mhu03Cg03410,9.29623,12.0698,8.43562
Mhu06Ag03450_Mhu06Bg10050_Mhu03Cg03400,5.44197,2.33333,5.51871
Mhu06Ag03480_Mhu06Bg10020_Mhu03Cg03360,2.33333,2.33333,2.33333
Mhu06Ag03500_Mhu06Bg09990_Mhu03Cg03350,2.33333,4.02616,2.33333
Mhu06Ag03620_Mhu06Bg09880_Mhu03Cg03300,2.33333,14.1945,11.9703
Mhu06Ag03630_Mhu06Bg09870_Mhu03Cg03290,6.67301,9.7296,2.84267
Mhu06Ag03670_Mhu06Bg09840_Mhu03Cg03250,17.4273,26.9508,2.52068
Mhu06Ag03680_Mhu06Bg09820_Mhu03Cg03230,8.48834,2.54306,11.5582
Mhu06Ag03700_Mhu06Bg09810_Mhu03Cg03220,25.4581,8.54256,12.3011
Mhu06Ag03840_Mhu06Bg09680_Mhu03Cg03130,6.00063,5.37948,3.10427
Mhu06Ag03980_Mhu06Bg09610_Mhu03Cg02990,2.33333,122.87,9.09859
Mhu06Ag03990_Mhu06Bg09580_Mhu03Cg02980,2.33333,2.33333,2.53968
Mhu06Ag04020_Mhu06Bg09570_Mhu03Cg02950,38.223,29.2289,638.664
Mhu06Ag04560_Mhu06Bg09170_Mhu03Cg02720,2.33333,2.33333,2.33333
Mhu06Ag04680_Mhu06Bg09080_Mhu03Cg02510,5.08892,7.99107,2.33333
Mhu06Ag04780_Mhu06Bg08470_Mhu03Cg01750,2.67561,2.33333,2.33333
Mhu06Ag04820_Mhu06Bg08530_Mhu03Cg01860,2.33333,2.33333,3.59369
Mhu06Ag04840_Mhu06Bg08570_Mhu03Cg01910,2.33333,11.1371,5.30611
Mhu06Ag04850_Mhu06Bg08580_Mhu03Cg01920,2.50432,3.5013,2.37821
Mhu06Ag04920_Mhu06Bg08670_Mhu03Cg01980,2.36375,2.33333,2.33333
Mhu06Ag04980_Mhu06Bg08680_Mhu03Cg02040,2.33333,63.0059,54.52
Mhu06Ag05030_Mhu06Bg08730_Mhu03Cg02090,2.33333,2.4749,6.84281
Mhu06Ag05090_Mhu06Bg08790_Mhu03Cg02180,7.33646,4.7187,10.4794
Mhu06Ag05130_Mhu06Bg08850_Mhu03Cg02200,15.814,3.56698,116.383
Mhu06Ag05140_Mhu06Bg08860_Mhu03Cg02210,9.5396,2.33333,7.92941
Mhu06Ag05160_Mhu06Bg08880_Mhu03Cg02230,2.33333,2.7338,2.33333
Mhu06Ag05190_Mhu06Bg08940_Mhu03Cg02260,6.48877,3.35948,4.58183
Mhu06Ag05260_Mhu06Bg08950_Mhu03Cg02300,9.83853,18.3632,2.33333
Mhu06Ag05270_Mhu06Bg08960_Mhu03Cg02330,15.3222,3.11218,45.8999
Mhu06Ag05380_Mhu06Bg08460_Mhu03Cg01730,4.98289,2.33333,5.18696
Mhu06Ag05460_Mhu06Bg08440_Mhu03Cg01690,2.33333,36.8289,8.01024
Mhu06Ag05470_Mhu06Bg08430_Mhu03Cg01680,4.75619,4.06365,7.98109
Mhu06Ag05500_Mhu06Bg08400_Mhu03Cg01650,4.45389,5.65034,2.92031
Mhu06Ag05560_Mhu06Bg08270_Mhu03Cg01610,13.8018,16.7232,11.2164
Mhu06Ag05570_Mhu06Bg08260_Mhu03Cg01600,8.94258,118.433,43.1637
Mhu06Ag05770_Mhu06Bg08100_Mhu03Cg01410,2.40686,2.77735,2.33333
Mhu06Ag05820_Mhu06Bg08060_Mhu03Cg01400,7.15584,11.3926,9.36894
Mhu06Ag05850_Mhu06Bg08010_Mhu03Cg01380,10.6847,8.69299,8.35947
Mhu06Ag05880_Mhu06Bg07970_Mhu03Cg01370,13.292,7.86555,21.1408
Mhu06Ag06050_Mhu06Bg07730_Mhu03Cg01290,6.65566,12.9626,2.33333
Mhu06Ag06060_Mhu06Bg07720_Mhu03Cg01280,2.56756,2.79877,3.24143
Mhu06Ag06070_Mhu06Bg07710_Mhu03Cg01270,5.18668,8.64532,6.5521
Mhu06Ag06190_Mhu06Bg07450_Mhu03Cg01140,2.44487,2.33333,2.33333
Mhu06Ag06210_Mhu06Bg07520_Mhu03Cg01190,30.6965,5.69647,16.6093
Mhu06Ag06250_Mhu06Bg07560_Mhu03Cg01220,383.47,766.015,3202.7
Mhu06Ag06340_Mhu06Bg07390_Mhu03Cg01050,4.80438,19.6759,2.33333
Mhu06Ag06350_Mhu06Bg07360_Mhu03Cg01030,2.75972,2.57539,2.33333
Mhu06Ag06580_Mhu06Bg07140_Mhu03Cg00800,9.61433,6.76464,2.33333
Mhu06Ag06640_Mhu06Bg07050_Mhu03Cg00710,2.33333,2.33333,2.33333
Mhu06Ag06680_Mhu06Bg07000_Mhu03Cg00670,6.69763,2.38935,5.59271
Mhu06Ag06770_Mhu06Bg06920_Mhu03Cg00560,2.33333,2.98193,2.98307
Mhu06Ag06850_Mhu06Bg06890_Mhu03Cg00600,2.52406,3.26832,2.72542
Mhu06Ag06900_Mhu06Bg06820_Mhu03Cg00490,2.95865,2.74782,2.33333
Mhu06Ag06940_Mhu06Bg06720_Mhu03Cg00450,7.23681,3.8615,3.0469
Mhu06Ag07260_Mhu06Bg06080_Mhu03Cg00370,34.1821,22.5013,24.9059
Mhu06Ag07290_Mhu06Bg06100_Mhu03Cg00360,20.7265,7.9677,14.2041
Mhu06Ag07330_Mhu06Bg06180_Mhu03Cg00350,13.1179,2.33333,8.26234
Mhu06Ag07620_Mhu06Bg06410_Mhu10Cg01780,2.33333,4.5778,3.31481
Mhu06Ag07670_Mhu06Bg06550_Mhu10Cg01740,2.55668,3.33405,2.33333
Mhu06Ag07850_Mhu06Bg05760_Mhu10Cg01620,6.75077,4.41635,6.30206
Mhu06Ag07860_Mhu06Bg05750_Mhu10Cg01610,7.65934,8.08085,20.8839
Mhu06Ag07900_Mhu06Bg05720_Mhu06Cg04970,15.5422,33.3042,11.6017
Mhu06Ag07930_Mhu06Bg05690_Mhu06Cg04950,5.31652,8.43807,2.33333
Mhu06Ag08050_Mhu06Bg05580_Mhu06Cg04800,59.7166,16.1634,2.33333
Mhu06Ag08070_Mhu06Bg05550_Mhu06Cg04790,18.4669,19.4233,62.4989
Mhu06Ag08080_Mhu06Bg05520_Mhu06Cg04760,5.61274,27.2801,2.58727
Mhu06Ag08120_Mhu06Bg05500_Mhu06Cg04730,2.33333,2.33333,2.33333
Mhu06Ag08170_Mhu06Bg05470_Mhu06Cg04680,2.47594,2.59333,2.71304
Mhu06Ag08190_Mhu06Bg05490_Mhu06Cg04700,3.10449,2.77692,2.36805
Mhu06Ag08210_Mhu06Bg05440_Mhu06Cg04660,2.33333,4.16638,2.83315
Mhu06Ag08220_Mhu06Bg05430_Mhu06Cg04650,3.17549,16.4153,10.4058
Mhu06Ag08270_Mhu06Bg05360_Mhu06Cg04590,27.3718,6.66931,3.23181
Mhu06Ag08300_Mhu06Bg05350_Mhu06Cg04570,2.33333,9.32984,2.54567
Mhu06Ag08310_Mhu06Bg05340_Mhu06Cg04560,21.4069,49.7073,60.8211
Mhu06Ag08360_Mhu06Bg05300_Mhu06Cg04550,2.81267,2.49116,2.40643
Mhu06Ag08370_Mhu06Bg05290_Mhu06Cg04540,20.2708,5.22495,5.47203
Mhu06Ag08400_Mhu06Bg05280_Mhu06Cg04500,6.45299,4.59776,4.07278
Mhu06Ag08420_Mhu06Bg05250_Mhu06Cg04490,2.33333,2.33333,2.33333
Mhu06Ag08440_Mhu06Bg05240_Mhu06Cg04470,12.8311,10.9753,8.04304
Mhu06Ag08560_Mhu06Bg05190_Mhu06Cg04380,12.2327,19.5254,15.4202
Mhu06Ag08650_Mhu06Bg05080_Mhu06Cg04250,4.07261,7.49711,36.5884
Mhu06Ag08790_Mhu06Bg04980_Mhu06Cg04190,17.6034,17.9447,41.169
Mhu06Ag08980_Mhu06Bg04850_Mhu06Cg04110,15.1515,7.87552,5.54643
Mhu06Ag09000_Mhu06Bg04830_Mhu06Cg04100,9.8508,3.50776,7.26224
Mhu06Ag09050_Mhu06Bg04770_Mhu06Cg04000,2.33333,8.79245,2.33333
Mhu06Ag09160_Mhu06Bg04670_Mhu06Cg03930,8.22546,4.37792,2.99388
Mhu06Ag09170_Mhu06Bg04660_Mhu06Cg03920,4.78717,2.33333,4.51653
Mhu06Ag09190_Mhu06Bg04640_Mhu06Cg03910,3.03082,3.11181,2.33333
Mhu06Ag09330_Mhu06Bg04550_Mhu06Cg03810,3.80551,10.4784,14.1958
Mhu06Ag09340_Mhu06Bg04540_Mhu06Cg03800,8.42921,25.2423,79.5911
Mhu06Ag09360_Mhu06Bg04490_Mhu06Cg03790,114.129,53.8269,29.4855
Mhu06Ag09400_Mhu06Bg04440_Mhu06Cg03750,31.0695,25.7819,52.7814
Mhu06Ag09410_Mhu06Bg04420_Mhu06Cg03740,2.33333,3.64461,2.33333
Mhu06Ag09440_Mhu06Bg04380_Mhu06Cg03710,2.86915,2.33333,2.39745
Mhu06Ag09540_Mhu06Bg04280_Mhu06Cg03660,7.87507,2.65009,5.06279
Mhu06Ag09550_Mhu06Bg04260_Mhu06Cg03640,6.40959,15.6668,29.5492
Mhu06Ag09610_Mhu06Bg04230_Mhu06Cg03600,2.33333,2.33333,2.33333
Mhu06Ag09720_Mhu06Bg04170_Mhu06Cg03530,2.33333,2.33333,2.33333
Mhu06Ag09740_Mhu06Bg04150_Mhu06Cg03490,2.33333,2.93148,2.33333
Mhu06Ag09760_Mhu06Bg04090_Mhu06Cg03460,7.6485,3.94849,5.11561
Mhu06Ag09830_Mhu06Bg04050_Mhu06Cg03380,32.5832,2.33333,5.34336
Mhu06Ag09840_Mhu06Bg04040_Mhu06Cg03370,2.33333,2.33333,4.84132
Mhu06Ag09860_Mhu06Bg03960_Mhu06Cg03280,3.06438,2.53921,2.92575
Mhu06Ag09940_Mhu06Bg03830_Mhu06Cg03200,2.33333,2.33333,2.33333
Mhu06Ag09960_Mhu06Bg03820_Mhu06Cg03170,2.54651,3.24571,3.24903
Mhu06Ag09970_Mhu06Bg03810_Mhu06Cg03160,14.5256,12.5858,14.6735
Mhu06Ag10010_Mhu06Bg03750_Mhu06Cg03120,26.7435,2.33333,19.9305
Mhu06Ag10020_Mhu06Bg03710_Mhu06Cg03050,2.33333,3.06183,4.46374
Mhu06Ag10040_Mhu06Bg03700_Mhu06Cg03030,2.33333,2.33333,2.33333
Mhu06Ag10060_Mhu06Bg03660_Mhu06Cg03010,2.33333,2.33333,2.33333
Mhu06Ag10080_Mhu06Bg03630_Mhu06Cg02980,5.19035,26.9775,8.95786
Mhu06Ag10100_Mhu06Bg03620_Mhu06Cg02970,6.26729,5.19486,81.7346
Mhu06Ag10110_Mhu06Bg03590_Mhu06Cg02930,12.7281,4.49875,12.8768
Mhu06Ag10140_Mhu06Bg03550_Mhu06Cg02910,20.6461,2.33333,2.49197
Mhu06Ag10150_Mhu06Bg03540_Mhu06Cg02900,33.0284,18.4518,31.4096
Mhu06Ag10200_Mhu06Bg03520_Mhu06Cg02880,2.33333,2.403,3.43455
Mhu06Ag10340_Mhu06Bg03420_Mhu06Cg02670,6.56784,52.5205,33.3409
Mhu06Ag10450_Mhu06Bg03360_Mhu06Cg02620,2.60046,7.56123,2.92183
Mhu06Ag10520_Mhu06Bg03220_Mhu06Cg02520,2.33333,79.5821,9.26246
Mhu06Ag10550_Mhu06Bg03190_Mhu06Cg02480,3.41582,3.37227,7.09505
Mhu06Ag10610_Mhu06Bg03140_Mhu06Cg02420,6.00206,2.85585,2.33333
Mhu06Ag10680_Mhu06Bg03000_Mhu06Cg02250,2.33333,7.88646,2.33333
Mhu06Ag10700_Mhu06Bg02980_Mhu06Cg02240,617.536,84.6878,344.11
Mhu06Ag10720_Mhu06Bg02940_Mhu06Cg02200,105,11.1318,42.0908
Mhu06Ag10750_Mhu06Bg02920_Mhu06Cg02170,2.33333,2.33333,2.33333
Mhu06Ag10780_Mhu06Bg02910_Mhu06Cg02130,2.33333,2.33333,2.33333
